Code,GeoFips,GeoName,TimePeriod,CL_UNIT,UNIT_MULT,DataValue,NoteRef
CAEMP25N-10,02063,"Chugach Census Area, AK*",2019,Number of jobs,0,0,(NA) *
CAEMP25N-10,02063,"Chugach Census Area, AK*",2020,Number of jobs,0,4940,*
CAEMP25N-10,02063,"Chugach Census Area, AK*",2021,Number of jobs,0,5012,*
CAEMP25N-10,02063,"Chugach Census Area, AK*",2022,Number of jobs,0,5273,*
CAEMP25N-10,02066,"Copper River Census Area, AK*",2018,Number of jobs,0,0,(NA) *
CAEMP25N-10,02066,"Copper River Census Area, AK*",2019,Number of jobs,0,0,(NA) *
CAEMP25N-10,02066,"Copper River Census Area, AK*",2020,Number of jobs,0,1442,*
CAEMP25N-10,02066,"Copper River Census Area, AK*",2021,Number of jobs,0,1527,*
CAEMP25N-10,02066,"Copper River Census Area, AK*",2022,Number of jobs,0,1623,*
CAEMP25N-10,02068,"Denali Borough, AK",2018,Number of jobs,0,2487,
CAEMP25N-10,02068,"Denali Borough, AK",2019,Number of jobs,0,2480,
CAEMP25N-10,02068,"Denali Borough, AK",2020,Number of jobs,0,1377,
CAEMP25N-10,02068,"Denali Borough, AK",2021,Number of jobs,0,1807,
CAEMP25N-10,02068,"Denali Borough, AK",2022,Number of jobs,0,2271,
CAEMP25N-10,02070,"Dillingham Census Area, AK",2018,Number of jobs,0,3625,
CAEMP25N-10,02070,"Dillingham Census Area, AK",2019,Number of jobs,0,3516,
CAEMP25N-10,02070,"Dillingham Census Area, AK",2020,Number of jobs,0,3055,
CAEMP25N-10,02070,"Dillingham Census Area, AK",2021,Number of jobs,0,2925,
CAEMP25N-10,02070,"Dillingham Census Area, AK",2022,Number of jobs,0,2985,
CAEMP25N-10,02090,"Fairbanks North Star Borough, AK",2018,Number of jobs,0,58175,
CAEMP25N-10,02090,"Fairbanks North Star Borough, AK",2019,Number of jobs,0,57795,
CAEMP25N-10,02090,"Fairbanks North Star Borough, AK",2020,Number of jobs,0,56489,
CAEMP25N-10,02090,"Fairbanks North Star Borough, AK",2021,Number of jobs,0,58119,
CAEMP25N-10,02090,"Fairbanks North Star Borough, AK",2022,Number of jobs,0,59518,
CAEMP25N-10,02100,"Haines Borough, AK",2018,Number of jobs,0,1695,
CAEMP25N-10,02100,"Haines Borough, AK",2019,Number of jobs,0,1717,
CAEMP25N-10,02100,"Haines Borough, AK",2020,Number of jobs,0,1424,
CAEMP25N-10,02100,"Haines Borough, AK",2021,Number of jobs,0,1487,
CAEMP25N-10,02100,"Haines Borough, AK",2022,Number of jobs,0,1617,
CAEMP25N-10,02105,"Hoonah-Angoon Census Area, AK*",2018,Number of jobs,0,1307,*
CAEMP25N-10,02105,"Hoonah-Angoon Census Area, AK*",2019,Number of jobs,0,1316,*
CAEMP25N-10,02105,"Hoonah-Angoon Census Area, AK*",2020,Number of jobs,0,1164,*
CAEMP25N-10,02105,"Hoonah-Angoon Census Area, AK*",2021,Number of jobs,0,1259,*
CAEMP25N-10,02105,"Hoonah-Angoon Census Area, AK*",2022,Number of jobs,0,1394,*
CAEMP25N-10,02110,"Juneau City and Borough, AK",2018,Number of jobs,0,23551,
CAEMP25N-10,02110,"Juneau City and Borough, AK",2019,Number of jobs,0,23623,
CAEMP25N-10,02110,"Juneau City and Borough, AK",2020,Number of jobs,0,21402,
CAEMP25N-10,02110,"Juneau City and Borough, AK",2021,Number of jobs,0,22025,
CAEMP25N-10,02110,"Juneau City and Borough, AK",2022,Number of jobs,0,23004,
CAEMP25N-10,02122,"Kenai Peninsula Borough, AK",2018,Number of jobs,0,32188,
CAEMP25N-10,02122,"Kenai Peninsula Borough, AK",2019,Number of jobs,0,32173,
CAEMP25N-10,02122,"Kenai Peninsula Borough, AK",2020,Number of jobs,0,31201,
CAEMP25N-10,02122,"Kenai Peninsula Borough, AK",2021,Number of jobs,0,32847,
CAEMP25N-10,02122,"Kenai Peninsula Borough, AK",2022,Number of jobs,0,34186,
CAEMP25N-10,02130,"Ketchikan Gateway Borough, AK*",2018,Number of jobs,0,10277,*
CAEMP25N-10,02130,"Ketchikan Gateway Borough, AK*",2019,Number of jobs,0,10107,*
CAEMP25N-10,02130,"Ketchikan Gateway Borough, AK*",2020,Number of jobs,0,9061,*
CAEMP25N-10,02130,"Ketchikan Gateway Borough, AK*",2021,Number of jobs,0,9185,*
CAEMP25N-10,02130,"Ketchikan Gateway Borough, AK*",2022,Number of jobs,0,9674,*
CAEMP25N-10,02150,"Kodiak Island Borough, AK",2018,Number of jobs,0,9275,
CAEMP25N-10,02150,"Kodiak Island Borough, AK",2019,Number of jobs,0,9181,
CAEMP25N-10,02150,"Kodiak Island Borough, AK",2020,Number of jobs,0,8850,
CAEMP25N-10,02150,"Kodiak Island Borough, AK",2021,Number of jobs,0,8710,
CAEMP25N-10,02150,"Kodiak Island Borough, AK",2022,Number of jobs,0,8745,
CAEMP25N-10,02158,"Kusilvak Census Area, AK*",2018,Number of jobs,0,3014,*
CAEMP25N-10,02158,"Kusilvak Census Area, AK*",2019,Number of jobs,0,3152,*
CAEMP25N-10,02158,"Kusilvak Census Area, AK*",2020,Number of jobs,0,2445,*
CAEMP25N-10,02158,"Kusilvak Census Area, AK*",2021,Number of jobs,0,2547,*
CAEMP25N-10,02158,"Kusilvak Census Area, AK*",2022,Number of jobs,0,2604,*
CAEMP25N-10,02164,"Lake and Peninsula Borough, AK",2018,Number of jobs,0,1191,
CAEMP25N-10,02164,"Lake and Peninsula Borough, AK",2019,Number of jobs,0,1151,
CAEMP25N-10,02164,"Lake and Peninsula Borough, AK",2020,Number of jobs,0,1057,
CAEMP25N-10,02164,"Lake and Peninsula Borough, AK",2021,Number of jobs,0,1134,
CAEMP25N-10,02164,"Lake and Peninsula Borough, AK",2022,Number of jobs,0,1163,
CAEMP25N-10,02170,"Matanuska-Susitna Borough, AK",2018,Number of jobs,0,39301,
CAEMP25N-10,02170,"Matanuska-Susitna Borough, AK",2019,Number of jobs,0,40116,
CAEMP25N-10,02170,"Matanuska-Susitna Borough, AK",2020,Number of jobs,0,40804,
CAEMP25N-10,02170,"Matanuska-Susitna Borough, AK",2021,Number of jobs,0,43612,
CAEMP25N-10,02170,"Matanuska-Susitna Borough, AK",2022,Number of jobs,0,45890,
CAEMP25N-10,02180,"Nome Census Area, AK",2018,Number of jobs,0,4876,
CAEMP25N-10,02180,"Nome Census Area, AK",2019,Number of jobs,0,4831,
CAEMP25N-10,02180,"Nome Census Area, AK",2020,Number of jobs,0,4558,
CAEMP25N-10,02180,"Nome Census Area, AK",2021,Number of jobs,0,4641,
CAEMP25N-10,02180,"Nome Census Area, AK",2022,Number of jobs,0,4855,
CAEMP25N-10,02185,"North Slope Borough, AK",2018,Number of jobs,0,12448,
CAEMP25N-10,02185,"North Slope Borough, AK",2019,Number of jobs,0,13177,
CAEMP25N-10,02185,"North Slope Borough, AK",2020,Number of jobs,0,11344,
CAEMP25N-10,02185,"North Slope Borough, AK",2021,Number of jobs,0,10199,
CAEMP25N-10,02185,"North Slope Borough, AK",2022,Number of jobs,0,10638,
CAEMP25N-10,02188,"Northwest Arctic Borough, AK",2018,Number of jobs,0,3234,
CAEMP25N-10,02188,"Northwest Arctic Borough, AK",2019,Number of jobs,0,3234,
CAEMP25N-10,02188,"Northwest Arctic Borough, AK",2020,Number of jobs,0,3180,
CAEMP25N-10,02188,"Northwest Arctic Borough, AK",2021,Number of jobs,0,3098,
CAEMP25N-10,02188,"Northwest Arctic Borough, AK",2022,Number of jobs,0,3093,
CAEMP25N-10,02195,"Petersburg Borough, AK*",2018,Number of jobs,0,2406,*
CAEMP25N-10,02195,"Petersburg Borough, AK*",2019,Number of jobs,0,2431,*
CAEMP25N-10,02195,"Petersburg Borough, AK*",2020,Number of jobs,0,2393,*
CAEMP25N-10,02195,"Petersburg Borough, AK*",2021,Number of jobs,0,2558,*
CAEMP25N-10,02195,"Petersburg Borough, AK*",2022,Number of jobs,0,2394,*
CAEMP25N-10,02198,"Prince of Wales-Hyder Census Area, AK*",2018,Number of jobs,0,3148,*
CAEMP25N-10,02198,"Prince of Wales-Hyder Census Area, AK*",2019,Number of jobs,0,3128,*
CAEMP25N-10,02198,"Prince of Wales-Hyder Census Area, AK*",2020,Number of jobs,0,3050,*
CAEMP25N-10,02198,"Prince of Wales-Hyder Census Area, AK*",2021,Number of jobs,0,2962,*
CAEMP25N-10,02198,"Prince of Wales-Hyder Census Area, AK*",2022,Number of jobs,0,2965,*
CAEMP25N-10,02201,"Prince of Wales-Outer Ketchikan Census Area, AK*",2018,Number of jobs,0,0,(NA) *
CAEMP25N-10,02201,"Prince of Wales-Outer Ketchikan Census Area, AK*",2019,Number of jobs,0,0,(NA) *
CAEMP25N-10,02201,"Prince of Wales-Outer Ketchikan Census Area, AK*",2020,Number of jobs,0,0,(NA) *
CAEMP25N-10,02201,"Prince of Wales-Outer Ketchikan Census Area, AK*",2021,Number of jobs,0,0,(NA) *
CAEMP25N-10,02201,"Prince of Wales-Outer Ketchikan Census Area, AK*",2022,Number of jobs,0,0,(NA) *
CAEMP25N-10,02220,"Sitka City and Borough, AK",2018,Number of jobs,0,6416,
CAEMP25N-10,02220,"Sitka City and Borough, AK",2019,Number of jobs,0,6554,
CAEMP25N-10,02220,"Sitka City and Borough, AK",2020,Number of jobs,0,6032,
CAEMP25N-10,02220,"Sitka City and Borough, AK",2021,Number of jobs,0,6486,
CAEMP25N-10,02220,"Sitka City and Borough, AK",2022,Number of jobs,0,6704,
CAEMP25N-10,02230,"Skagway Municipality, AK*",2018,Number of jobs,0,1235,*
CAEMP25N-10,02230,"Skagway Municipality, AK*",2019,Number of jobs,0,1248,*
CAEMP25N-10,02230,"Skagway Municipality, AK*",2020,Number of jobs,0,757,*
CAEMP25N-10,02230,"Skagway Municipality, AK*",2021,Number of jobs,0,814,*
CAEMP25N-10,02230,"Skagway Municipality, AK*",2022,Number of jobs,0,979,*
CAEMP25N-10,02232,"Skagway-Hoonah-Angoon Census Area, AK*",2018,Number of jobs,0,0,(NA) *
CAEMP25N-10,02232,"Skagway-Hoonah-Angoon Census Area, AK*",2019,Number of jobs,0,0,(NA) *
CAEMP25N-10,02232,"Skagway-Hoonah-Angoon Census Area, AK*",2020,Number of jobs,0,0,(NA) *
CAEMP25N-10,02232,"Skagway-Hoonah-Angoon Census Area, AK*",2021,Number of jobs,0,0,(NA) *
CAEMP25N-10,02232,"Skagway-Hoonah-Angoon Census Area, AK*",2022,Number of jobs,0,0,(NA) *
CAEMP25N-10,02240,"Southeast Fairbanks Census Area, AK",2018,Number of jobs,0,3593,
CAEMP25N-10,02240,"Southeast Fairbanks Census Area, AK",2019,Number of jobs,0,3429,
CAEMP25N-10,02240,"Southeast Fairbanks Census Area, AK",2020,Number of jobs,0,3495,
CAEMP25N-10,02240,"Southeast Fairbanks Census Area, AK",2021,Number of jobs,0,3732,
CAEMP25N-10,02240,"Southeast Fairbanks Census Area, AK",2022,Number of jobs,0,3729,
CAEMP25N-10,02261,"Valdez-Cordova Census Area, AK*",2018,Number of jobs,0,7135,*
CAEMP25N-10,02261,"Valdez-Cordova Census Area, AK*",2019,Number of jobs,0,7442,*
CAEMP25N-10,02261,"Valdez-Cordova Census Area, AK*",2020,Number of jobs,0,0,(NA) *
CAEMP25N-10,02261,"Valdez-Cordova Census Area, AK*",2021,Number of jobs,0,0,(NA) *
CAEMP25N-10,02261,"Valdez-Cordova Census Area, AK*",2022,Number of jobs,0,0,(NA) *
CAEMP25N-10,02275,"Wrangell City and Borough, AK*",2018,Number of jobs,0,1370,*
CAEMP25N-10,02275,"Wrangell City and Borough, AK*",2019,Number of jobs,0,1352,*
CAEMP25N-10,02275,"Wrangell City and Borough, AK*",2020,Number of jobs,0,1236,*
CAEMP25N-10,02275,"Wrangell City and Borough, AK*",2021,Number of jobs,0,1205,*
CAEMP25N-10,02275,"Wrangell City and Borough, AK*",2022,Number of jobs,0,1190,*
CAEMP25N-10,02280,"Wrangell-Petersburg Census Area, AK*",2018,Number of jobs,0,0,(NA) *
CAEMP25N-10,02280,"Wrangell-Petersburg Census Area, AK*",2019,Number of jobs,0,0,(NA) *
CAEMP25N-10,02280,"Wrangell-Petersburg Census Area, AK*",2020,Number of jobs,0,0,(NA) *
CAEMP25N-10,02280,"Wrangell-Petersburg Census Area, AK*",2021,Number of jobs,0,0,(NA) *
CAEMP25N-10,02280,"Wrangell-Petersburg Census Area, AK*",2022,Number of jobs,0,0,(NA) *
CAEMP25N-10,02282,"Yakutat City and Borough, AK*",2018,Number of jobs,0,422,*
CAEMP25N-10,02282,"Yakutat City and Borough, AK*",2019,Number of jobs,0,436,*
CAEMP25N-10,02282,"Yakutat City and Borough, AK*",2020,Number of jobs,0,460,*
CAEMP25N-10,02282,"Yakutat City and Borough, AK*",2021,Number of jobs,0,484,*
CAEMP25N-10,02282,"Yakutat City and Borough, AK*",2022,Number of jobs,0,496,*
CAEMP25N-10,02290,"Yukon-Koyukuk Census Area, AK",2018,Number of jobs,0,2876,
CAEMP25N-10,02290,"Yukon-Koyukuk Census Area, AK",2019,Number of jobs,0,2787,
CAEMP25N-10,02290,"Yukon-Koyukuk Census Area, AK",2020,Number of jobs,0,2597,
CAEMP25N-10,02290,"Yukon-Koyukuk Census Area, AK",2021,Number of jobs,0,2727,
CAEMP25N-10,02290,"Yukon-Koyukuk Census Area, AK",2022,Number of jobs,0,2725,
CAEMP25N-10,04001,"Apache, AZ",2018,Number of jobs,0,28168,
CAEMP25N-10,04001,"Apache, AZ",2019,Number of jobs,0,27853,
CAEMP25N-10,04001,"Apache, AZ",2020,Number of jobs,0,27078,
CAEMP25N-10,04001,"Apache, AZ",2021,Number of jobs,0,27087,
CAEMP25N-10,04001,"Apache, AZ",2022,Number of jobs,0,26932,
CAEMP25N-10,04003,"Cochise, AZ",2018,Number of jobs,0,51349,
CAEMP25N-10,04003,"Cochise, AZ",2019,Number of jobs,0,51635,
CAEMP25N-10,04003,"Cochise, AZ",2020,Number of jobs,0,52679,
CAEMP25N-10,04003,"Cochise, AZ",2021,Number of jobs,0,52612,
CAEMP25N-10,04003,"Cochise, AZ",2022,Number of jobs,0,52748,
CAEMP25N-10,04005,"Coconino, AZ",2018,Number of jobs,0,87247,
CAEMP25N-10,04005,"Coconino, AZ",2019,Number of jobs,0,86432,
CAEMP25N-10,04005,"Coconino, AZ",2020,Number of jobs,0,81635,
CAEMP25N-10,04005,"Coconino, AZ",2021,Number of jobs,0,84722,
CAEMP25N-10,04005,"Coconino, AZ",2022,Number of jobs,0,88910,
CAEMP25N-10,04007,"Gila, AZ",2018,Number of jobs,0,20875,
CAEMP25N-10,04007,"Gila, AZ",2019,Number of jobs,0,20668,
CAEMP25N-10,04007,"Gila, AZ",2020,Number of jobs,0,20373,
CAEMP25N-10,04007,"Gila, AZ",2021,Number of jobs,0,21007,
CAEMP25N-10,04007,"Gila, AZ",2022,Number of jobs,0,21663,
CAEMP25N-10,04009,"Graham, AZ",2018,Number of jobs,0,12491,
CAEMP25N-10,04009,"Graham, AZ",2019,Number of jobs,0,12683,
CAEMP25N-10,04009,"Graham, AZ",2020,Number of jobs,0,13168,
CAEMP25N-10,04009,"Graham, AZ",2021,Number of jobs,0,13592,
CAEMP25N-10,04009,"Graham, AZ",2022,Number of jobs,0,14234,
CAEMP25N-10,04011,"Greenlee, AZ",2018,Number of jobs,0,5571,
CAEMP25N-10,04011,"Greenlee, AZ",2019,Number of jobs,0,5797,
CAEMP25N-10,04011,"Greenlee, AZ",2020,Number of jobs,0,5643,
CAEMP25N-10,04011,"Greenlee, AZ",2021,Number of jobs,0,5725,
CAEMP25N-10,04011,"Greenlee, AZ",2022,Number of jobs,0,6347,
CAEMP25N-10,04012,"La Paz, AZ",2018,Number of jobs,0,7782,
CAEMP25N-10,04012,"La Paz, AZ",2019,Number of jobs,0,8063,
CAEMP25N-10,04012,"La Paz, AZ",2020,Number of jobs,0,7864,
CAEMP25N-10,04012,"La Paz, AZ",2021,Number of jobs,0,7929,
CAEMP25N-10,04012,"La Paz, AZ",2022,Number of jobs,0,8161,
CAEMP25N-10,04013,"Maricopa, AZ",2018,Number of jobs,0,2690527,
CAEMP25N-10,04013,"Maricopa, AZ",2019,Number of jobs,0,2756810,
CAEMP25N-10,04013,"Maricopa, AZ",2020,Number of jobs,0,2755090,
CAEMP25N-10,04013,"Maricopa, AZ",2021,Number of jobs,0,2884525,
CAEMP25N-10,04013,"Maricopa, AZ",2022,Number of jobs,0,3038704,
CAEMP25N-10,04015,"Mohave, AZ",2018,Number of jobs,0,71866,
CAEMP25N-10,04015,"Mohave, AZ",2019,Number of jobs,0,72854,
CAEMP25N-10,04015,"Mohave, AZ",2020,Number of jobs,0,73806,
CAEMP25N-10,04015,"Mohave, AZ",2021,Number of jobs,0,79117,
CAEMP25N-10,04015,"Mohave, AZ",2022,Number of jobs,0,81675,
CAEMP25N-10,04017,"Navajo, AZ",2018,Number of jobs,0,41461,
CAEMP25N-10,04017,"Navajo, AZ",2019,Number of jobs,0,41114,
CAEMP25N-10,04017,"Navajo, AZ",2020,Number of jobs,0,41160,
CAEMP25N-10,04017,"Navajo, AZ",2021,Number of jobs,0,42607,
CAEMP25N-10,04017,"Navajo, AZ",2022,Number of jobs,0,43690,
CAEMP25N-10,04019,"Pima, AZ",2018,Number of jobs,0,524861,
CAEMP25N-10,04019,"Pima, AZ",2019,Number of jobs,0,530638,
CAEMP25N-10,04019,"Pima, AZ",2020,Number of jobs,0,523221,
CAEMP25N-10,04019,"Pima, AZ",2021,Number of jobs,0,536459,
CAEMP25N-10,04019,"Pima, AZ",2022,Number of jobs,0,557893,
CAEMP25N-10,04021,"Pinal, AZ",2018,Number of jobs,0,100490,
CAEMP25N-10,04021,"Pinal, AZ",2019,Number of jobs,0,102423,
CAEMP25N-10,04021,"Pinal, AZ",2020,Number of jobs,0,105956,
CAEMP25N-10,04021,"Pinal, AZ",2021,Number of jobs,0,111487,
CAEMP25N-10,04021,"Pinal, AZ",2022,Number of jobs,0,116876,
CAEMP25N-10,04023,"Santa Cruz, AZ",2018,Number of jobs,0,20462,
CAEMP25N-10,04023,"Santa Cruz, AZ",2019,Number of jobs,0,20579,
CAEMP25N-10,04023,"Santa Cruz, AZ",2020,Number of jobs,0,20322,
CAEMP25N-10,04023,"Santa Cruz, AZ",2021,Number of jobs,0,20888,
CAEMP25N-10,04023,"Santa Cruz, AZ",2022,Number of jobs,0,21447,
CAEMP25N-10,04025,"Yavapai, AZ",2018,Number of jobs,0,102184,
CAEMP25N-10,04025,"Yavapai, AZ",2019,Number of jobs,0,102158,
CAEMP25N-10,04025,"Yavapai, AZ",2020,Number of jobs,0,102647,
CAEMP25N-10,04025,"Yavapai, AZ",2021,Number of jobs,0,107358,
CAEMP25N-10,04025,"Yavapai, AZ",2022,Number of jobs,0,112493,
CAEMP25N-10,04027,"Yuma, AZ",2018,Number of jobs,0,89407,
CAEMP25N-10,04027,"Yuma, AZ",2019,Number of jobs,0,90238,
CAEMP25N-10,04027,"Yuma, AZ",2020,Number of jobs,0,89391,
CAEMP25N-10,04027,"Yuma, AZ",2021,Number of jobs,0,91687,
CAEMP25N-10,04027,"Yuma, AZ",2022,Number of jobs,0,95822,
CAEMP25N-10,05001,"Arkansas, AR",2018,Number of jobs,0,13267,
CAEMP25N-10,05001,"Arkansas, AR",2019,Number of jobs,0,13896,
CAEMP25N-10,05001,"Arkansas, AR",2020,Number of jobs,0,13777,
CAEMP25N-10,05001,"Arkansas, AR",2021,Number of jobs,0,14166,
CAEMP25N-10,05001,"Arkansas, AR",2022,Number of jobs,0,14306,
CAEMP25N-10,05003,"Ashley, AR",2018,Number of jobs,0,9358,
CAEMP25N-10,05003,"Ashley, AR",2019,Number of jobs,0,9218,
CAEMP25N-10,05003,"Ashley, AR",2020,Number of jobs,0,8484,
CAEMP25N-10,05003,"Ashley, AR",2021,Number of jobs,0,8443,
CAEMP25N-10,05003,"Ashley, AR",2022,Number of jobs,0,9180,
CAEMP25N-10,05005,"Baxter, AR",2018,Number of jobs,0,21796,
CAEMP25N-10,05005,"Baxter, AR",2019,Number of jobs,0,21234,
CAEMP25N-10,05005,"Baxter, AR",2020,Number of jobs,0,21746,
CAEMP25N-10,05005,"Baxter, AR",2021,Number of jobs,0,22503,
CAEMP25N-10,05005,"Baxter, AR",2022,Number of jobs,0,23324,
CAEMP25N-10,05007,"Benton, AR",2018,Number of jobs,0,163604,
CAEMP25N-10,05007,"Benton, AR",2019,Number of jobs,0,167168,
CAEMP25N-10,05007,"Benton, AR",2020,Number of jobs,0,171397,
CAEMP25N-10,05007,"Benton, AR",2021,Number of jobs,0,178845,
CAEMP25N-10,05007,"Benton, AR",2022,Number of jobs,0,191744,
CAEMP25N-10,05009,"Boone, AR",2018,Number of jobs,0,20654,
CAEMP25N-10,05009,"Boone, AR",2019,Number of jobs,0,20730,
CAEMP25N-10,05009,"Boone, AR",2020,Number of jobs,0,20292,
CAEMP25N-10,05009,"Boone, AR",2021,Number of jobs,0,21123,
CAEMP25N-10,05009,"Boone, AR",2022,Number of jobs,0,21652,
CAEMP25N-10,05011,"Bradley, AR",2018,Number of jobs,0,5148,
CAEMP25N-10,05011,"Bradley, AR",2019,Number of jobs,0,5173,
CAEMP25N-10,05011,"Bradley, AR",2020,Number of jobs,0,5015,
CAEMP25N-10,05011,"Bradley, AR",2021,Number of jobs,0,4986,
CAEMP25N-10,05011,"Bradley, AR",2022,Number of jobs,0,5032,
CAEMP25N-10,05013,"Calhoun, AR",2018,Number of jobs,0,3273,
CAEMP25N-10,05013,"Calhoun, AR",2019,Number of jobs,0,3395,
CAEMP25N-10,05013,"Calhoun, AR",2020,Number of jobs,0,3615,
CAEMP25N-10,05013,"Calhoun, AR",2021,Number of jobs,0,3781,
CAEMP25N-10,05013,"Calhoun, AR",2022,Number of jobs,0,3478,
CAEMP25N-10,05015,"Carroll, AR",2018,Number of jobs,0,16046,
CAEMP25N-10,05015,"Carroll, AR",2019,Number of jobs,0,16289,
CAEMP25N-10,05015,"Carroll, AR",2020,Number of jobs,0,16064,
CAEMP25N-10,05015,"Carroll, AR",2021,Number of jobs,0,16582,
CAEMP25N-10,05015,"Carroll, AR",2022,Number of jobs,0,16764,
CAEMP25N-10,05017,"Chicot, AR",2018,Number of jobs,0,4618,
CAEMP25N-10,05017,"Chicot, AR",2019,Number of jobs,0,4653,
CAEMP25N-10,05017,"Chicot, AR",2020,Number of jobs,0,4498,
CAEMP25N-10,05017,"Chicot, AR",2021,Number of jobs,0,4539,
CAEMP25N-10,05017,"Chicot, AR",2022,Number of jobs,0,4610,
CAEMP25N-10,05019,"Clark, AR",2018,Number of jobs,0,12815,
CAEMP25N-10,05019,"Clark, AR",2019,Number of jobs,0,12644,
CAEMP25N-10,05019,"Clark, AR",2020,Number of jobs,0,11970,
CAEMP25N-10,05019,"Clark, AR",2021,Number of jobs,0,11863,
CAEMP25N-10,05019,"Clark, AR",2022,Number of jobs,0,11797,
CAEMP25N-10,05021,"Clay, AR",2018,Number of jobs,0,5586,
CAEMP25N-10,05021,"Clay, AR",2019,Number of jobs,0,5522,
CAEMP25N-10,05021,"Clay, AR",2020,Number of jobs,0,5449,
CAEMP25N-10,05021,"Clay, AR",2021,Number of jobs,0,5455,
CAEMP25N-10,05021,"Clay, AR",2022,Number of jobs,0,5541,
CAEMP25N-10,05023,"Cleburne, AR",2018,Number of jobs,0,11108,
CAEMP25N-10,05023,"Cleburne, AR",2019,Number of jobs,0,11095,
CAEMP25N-10,05023,"Cleburne, AR",2020,Number of jobs,0,11155,
CAEMP25N-10,05023,"Cleburne, AR",2021,Number of jobs,0,11322,
CAEMP25N-10,05023,"Cleburne, AR",2022,Number of jobs,0,11616,
CAEMP25N-10,05025,"Cleveland, AR",2018,Number of jobs,0,1952,
CAEMP25N-10,05025,"Cleveland, AR",2019,Number of jobs,0,1930,
CAEMP25N-10,05025,"Cleveland, AR",2020,Number of jobs,0,1961,
CAEMP25N-10,05025,"Cleveland, AR",2021,Number of jobs,0,1891,
CAEMP25N-10,05025,"Cleveland, AR",2022,Number of jobs,0,1947,
CAEMP25N-10,05027,"Columbia, AR",2018,Number of jobs,0,11328,
CAEMP25N-10,05027,"Columbia, AR",2019,Number of jobs,0,11434,
CAEMP25N-10,05027,"Columbia, AR",2020,Number of jobs,0,11022,
CAEMP25N-10,05027,"Columbia, AR",2021,Number of jobs,0,11234,
CAEMP25N-10,05027,"Columbia, AR",2022,Number of jobs,0,11566,
CAEMP25N-10,05029,"Conway, AR",2018,Number of jobs,0,9946,
CAEMP25N-10,05029,"Conway, AR",2019,Number of jobs,0,10150,
CAEMP25N-10,05029,"Conway, AR",2020,Number of jobs,0,10299,
CAEMP25N-10,05029,"Conway, AR",2021,Number of jobs,0,10620,
CAEMP25N-10,05029,"Conway, AR",2022,Number of jobs,0,10935,
CAEMP25N-10,05031,"Craighead, AR",2018,Number of jobs,0,69733,
CAEMP25N-10,05031,"Craighead, AR",2019,Number of jobs,0,71169,
CAEMP25N-10,05031,"Craighead, AR",2020,Number of jobs,0,70666,
CAEMP25N-10,05031,"Craighead, AR",2021,Number of jobs,0,73118,
CAEMP25N-10,05031,"Craighead, AR",2022,Number of jobs,0,75666,
CAEMP25N-10,05033,"Crawford, AR",2018,Number of jobs,0,27549,
CAEMP25N-10,05033,"Crawford, AR",2019,Number of jobs,0,27722,
CAEMP25N-10,05033,"Crawford, AR",2020,Number of jobs,0,27546,
CAEMP25N-10,05033,"Crawford, AR",2021,Number of jobs,0,27461,
CAEMP25N-10,05033,"Crawford, AR",2022,Number of jobs,0,27693,
CAEMP25N-10,05035,"Crittenden, AR",2018,Number of jobs,0,23549,
CAEMP25N-10,05035,"Crittenden, AR",2019,Number of jobs,0,23796,
CAEMP25N-10,05035,"Crittenden, AR",2020,Number of jobs,0,22663,
CAEMP25N-10,05035,"Crittenden, AR",2021,Number of jobs,0,23229,
CAEMP25N-10,05035,"Crittenden, AR",2022,Number of jobs,0,24297,
CAEMP25N-10,05037,"Cross, AR",2018,Number of jobs,0,7780,
CAEMP25N-10,05037,"Cross, AR",2019,Number of jobs,0,7801,
CAEMP25N-10,05037,"Cross, AR",2020,Number of jobs,0,7723,
CAEMP25N-10,05037,"Cross, AR",2021,Number of jobs,0,7849,
CAEMP25N-10,05037,"Cross, AR",2022,Number of jobs,0,7954,
CAEMP25N-10,05039,"Dallas, AR",2018,Number of jobs,0,3405,
CAEMP25N-10,05039,"Dallas, AR",2019,Number of jobs,0,3370,
CAEMP25N-10,05039,"Dallas, AR",2020,Number of jobs,0,3361,
CAEMP25N-10,05039,"Dallas, AR",2021,Number of jobs,0,3428,
CAEMP25N-10,05039,"Dallas, AR",2022,Number of jobs,0,3418,
CAEMP25N-10,05041,"Desha, AR",2018,Number of jobs,0,6521,
CAEMP25N-10,05041,"Desha, AR",2019,Number of jobs,0,6605,
CAEMP25N-10,05041,"Desha, AR",2020,Number of jobs,0,6371,
CAEMP25N-10,05041,"Desha, AR",2021,Number of jobs,0,6309,
CAEMP25N-10,05041,"Desha, AR",2022,Number of jobs,0,6438,
CAEMP25N-10,05043,"Drew, AR",2018,Number of jobs,0,9288,
CAEMP25N-10,05043,"Drew, AR",2019,Number of jobs,0,9244,
CAEMP25N-10,05043,"Drew, AR",2020,Number of jobs,0,9074,
CAEMP25N-10,05043,"Drew, AR",2021,Number of jobs,0,9156,
CAEMP25N-10,05043,"Drew, AR",2022,Number of jobs,0,9300,
CAEMP25N-10,05045,"Faulkner, AR",2018,Number of jobs,0,60149,
CAEMP25N-10,05045,"Faulkner, AR",2019,Number of jobs,0,60622,
CAEMP25N-10,05045,"Faulkner, AR",2020,Number of jobs,0,60100,
